dateCreated,doccat,doctype,filename,title
22/12/2021 09:02,aslit,factsheet,ASLIT-Factsheet-Apr20.pdf,ASLIT Factsheet Apr20
22/12/2021 09:01,aslit,factsheet,ASLIT-Factsheet-May20.pdf,ASLIT Factsheet May20
22/12/2021 09:01,aslit,factsheet,ASLIT-Factsheet-Jun20.pdf,ASLIT Factsheet Jun20
22/12/2021 09:00,aslit,factsheet,ASLIT-Factsheet-Jul20.pdf,ASLIT Factsheet Jul20
22/12/2021 09:00,aslit,factsheet,ASLIT-Factsheet-Aug20.pdf,ASLIT Factsheet Aug20
22/12/2021 08:59,aslit,factsheet,ASLIT-Factsheet-Sep20.pdf,ASLIT Factsheet Sep20
22/12/2021 08:58,aslit,factsheet,ASLIT-Factsheet-Oct20.pdf,ASLIT Factsheet Oct20
22/12/2021 08:54,aslit,factsheet,ASLIT-Factsheet-Nov20.pdf,ASLIT Factsheet Nov20
22/12/2021 08:54,aslit,factsheet,ASLIT-Factsheet-Dec20.pdf,ASLIT Factsheet Dec20
22/12/2021 08:52,ascot,factsheet,ASCOT-Factsheet-Jan20.pdf,ASCOT Factsheet Jan20
22/12/2021 08:51,ascot,factsheet,ASCOT-Factsheet-Feb20.pdf,ASCOT Factsheet Feb20
